alpha0,theta0,theta1
-2.3676096439873024,1.0507703215192894,0.0708397930256124
-2.4252783145868317,1.0495449060540376,0.0823389850416654
-2.492812608664353,1.0490887387609724,0.0812160207742346
-2.184916416935907,1.0545691383813325,0.0654286247727801
-2.360677004310937,1.054268478544603,0.068856225088849
-2.3670613730883097,1.054268478544603,0.068856225088849
-2.3395760384976207,1.054268478544603,0.068856225088849
-2.4017496070129294,1.054268478544603,0.068856225088849
-2.3130119422946738,1.0545798104389517,0.0613084632816931
-2.348199849558042,1.0471145921896965,0.065887507709785
-2.39356684194404,1.0643387642098503,0.0619319458242245
-2.2993829959392054,1.0643387642098503,0.0619319458242245
-2.266426446222833,1.0643387642098503,0.0619319458242245
-2.409632630476008,1.0643387642098503,0.0619319458242245
-2.482191573539738,1.0643387642098503,0.0619319458242245
-2.333810705919332,1.0578046322158738,0.0624092860612039
-2.4232260918742443,1.0447837613395277,0.1070214054558222
-2.37980894085041,1.0229409341622837,0.1078606786860061
-2.329173326190381,1.03917622589055,0.1116191708905163
-2.5233542464883536,1.03917622589055,0.1116191708905163
-2.3386594335843824,1.04621741795937,0.1144868314550112
-2.3857648565743386,1.056688650723371,0.1203969446759107
-2.391937509651365,1.0561221535918677,0.1140628032423957
-2.445463371295629,1.064172462419705,0.1077488724372881
-2.429487910919381,1.0886835034072446,0.0912811525106629
-2.3185631601143686,1.0867488325436123,0.1029933028448684
-2.382312765645728,1.0977758120725378,0.090155538692734
-2.4908035384649803,1.085106900433998,0.0845083946911287
-2.3829719890519963,1.085106900433998,0.0845083946911287
-2.4953752662725432,1.1099941616724982,0.0896642921708664
-2.3988278944861063,1.0898793507700657,0.0961591853399943
-2.3778028366448507,1.0671573551640072,0.0995942086015162
-2.321100331129507,1.0512867610641097,0.0908497346798849
-2.2949053848437413,1.0512867610641097,0.0908497346798849
-2.349530043315504,1.0526752778026,0.097153180552418
-2.333161161279762,1.0526752778026,0.097153180552418
-2.254619672459971,1.0444639873022694,0.1032462259438837
-2.38429641339734,1.0444639873022694,0.1032462259438837
-2.484782822669302,1.0453178928432034,0.0999561075264783
-2.2629066023680884,1.0454443912789912,0.0858336604671239
-2.448640613563811,1.073522151622214,0.0836759487900045
-2.413640205399082,1.073522151622214,0.0836759487900045
-2.442393140348679,1.047074726580849,0.0922556407622373
-2.4415392864141263,1.047074726580849,0.0922556407622373
-2.3350884171836115,1.0532591355003402,0.0845074879409457
-2.4297738897688568,1.0457528135384615,0.0764256139955835
-2.332211132952115,1.0684349224995908,0.0686007749713822
-2.3725002646518782,1.0554459348803182,0.0773814299772406
-2.4808199735402896,1.0550764272155395,0.0815613408485257
-2.434295735388424,1.02864304449056,0.0751879784817931
-2.282064405383661,1.0297832318127482,0.0826938126282099
-2.3764140805132823,1.0297832318127482,0.0826938126282099
-2.3027038973795078,1.019244628921082,0.0803908438448504
-2.475570634998365,1.0119838177106393,0.0744379453508134
-2.457490093861945,1.0119838177106393,0.0744379453508134
-2.319879164314337,1.0119838177106393,0.0744379453508134
-2.415637132769587,0.9947897860449946,0.0864673434995323
-2.468419506641566,0.9947897860449946,0.0864673434995323
-2.3424519638589487,0.9947897860449946,0.0864673434995323
-2.3550082758970863,0.9956488651692228,0.0860270966514204
-2.431025411682207,0.9956488651692228,0.0860270966514204
-2.3220473793930005,1.0147662069337386,0.083688736722415
-2.3781677445396885,1.0138638010386751,0.0712521184613481
-2.2950731848563874,1.020040781122144,0.0718760608582139
-2.3858298611059285,1.019662446408898,0.0631660339624889
-2.325536613809962,1.0065038235488244,0.0714483697256101
-2.24316059805113,1.0131456068662763,0.0657219411041767
-2.3663649238413216,1.0131456068662763,0.0657219411041767
-2.4068711999581547,1.0332150686694377,0.0616910519934876
-2.436061256828432,1.0499474768564792,0.0555391412994898
-2.455364302964913,1.0417998178641137,0.0616717434464676
-2.33938062317664,1.1014699588564187,0.0696548279650267
-2.447841522692043,1.0879528752022536,0.0767728591486849
-2.380589196111916,1.090579551077352,0.1135920968881794
-2.408722102019069,1.0873166558651477,0.1148061812889676
-2.2727032800471987,1.1676639310517547,0.0943463494660836
-2.3348497984592456,1.1552156799720674,0.0863631153597368
-2.3520408973636573,1.1414593921273148,0.0853094538534927
-2.4727653256796867,1.1350479351536928,0.0935421379988473
-2.4814926728347344,1.1113916251242784,0.118272600785389
-2.1318031814652545,1.1113916251242784,0.118272600785389
-2.4641897040372998,1.1113916251242784,0.118272600785389
-2.3226568199012325,1.1113916251242784,0.118272600785389
-2.359244470003845,1.0865359418100204,0.123239649261819
-2.4153199928657614,1.0846228981698074,0.1344551518905943
-2.44879456751446,1.0886521253971186,0.1181003599962728
-2.2026173968495857,1.0886521253971186,0.1181003599962728
-2.366042801921734,1.0870588100137355,0.1196652656111911
-2.4537285741582964,1.0970260959277844,0.1073867480855647
-2.2020197761471474,1.1046004023164624,0.0998417430118739
-2.398924457516332,1.0994648761912078,0.1018125706507558
-2.433931733711824,1.1017617403269302,0.099992938523396
-2.4569642395656786,1.1302228820578455,0.1048020808621058
-2.3008615993258243,1.1302228820578455,0.1048020808621058
-2.390840266770169,1.1302228820578455,0.1048020808621058
-2.4165363333267345,1.1302228820578455,0.1048020808621058
-2.41540884060484,1.1260661789655848,0.1040879781200446
-2.31631305756336,1.1260661789655848,0.1040879781200446
-2.5061971396915417,1.1154170687624037,0.0985210002304179
-2.4371254220332643,1.0949225695557248,0.0832245484546192
-2.213578790179517,1.1053402347711592,0.0966664804254337
-2.534859055853608,1.1053402347711592,0.0966664804254337
-2.504265247169148,1.1179213721326704,0.1031708967470184
-2.274550396210122,1.1179213721326704,0.1031708967470184
-2.355800290185375,1.1159644312814203,0.1098322568995064
-2.397720509231226,1.0987368878479091,0.0949427637297594
-2.5281134641814904,1.120762369804658,0.0769451296640973
-2.4093465443625948,1.1274728790840374,0.0830148053196038
-2.404348333689443,1.1274728790840374,0.0830148053196038
-2.3614775020029604,1.1274728790840374,0.0830148053196038
-2.398945638684999,1.1292883696632126,0.087917127262091
-2.305139822054769,1.143713240195546,0.0836257326835261
-2.4409427501226597,1.1348852422688562,0.0915429217335561
-2.385923715759159,1.1328883377351149,0.1000768813215585
-2.3742017295671425,1.1250914202700275,0.1060131723520841
-2.523111511923575,1.1349323992480047,0.0769395667244468
-2.414965439825254,1.121655467370672,0.0823887533709498
-2.5034259902132505,1.1236345898296938,0.0827893284874464
-2.412677768802426,1.1074299665823617,0.0892400462571215
-2.420405339416915,1.104585784868153,0.0888055134732386
-2.3110486294144525,1.104585784868153,0.0888055134732386
-2.406183068556447,1.0966436606413597,0.1302794305965877
-2.4636853094874627,1.1081127858201187,0.1256257545554997
-2.47018380966091,1.114005300773866,0.1288099041021967
-2.522215502610078,1.1109223258865553,0.1331694290966084
-2.3557659564229354,1.1097802841915392,0.1270763524607142
-2.3597454638335056,1.0955641805489944,0.1250202978542079
-2.3348961565718427,1.08780975899439,0.1244509016357663
-2.2921159388309245,1.08780975899439,0.1244509016357663
-2.343547966831794,1.0987833218242664,0.1093629080224376
-2.449888725239108,1.0851293657884726,0.0961309282557768
-2.4683189074358918,1.0836065542559026,0.0943654597679481
-2.3801958246832697,1.078522333639742,0.0946476180662326
-2.3847527348411166,1.0863066917705877,0.1025056805356067
-2.538239232346826,1.0863066917705877,0.1025056805356067
-2.2722000299935448,1.0962147149937973,0.0947751472469654
-2.512128423531724,1.0965711309275563,0.1043422656978065
-2.3875079354423745,1.1021294426780617,0.1174862462440068
-2.30397466197683,1.098918485461875,0.1203281310048874
-2.53740426881185,1.0860644601297351,0.1169633205807937
-2.462101940472475,1.0860644601297351,0.1169633205807937
-2.318884775954312,1.0766284367497196,0.1176648936309781
-2.4321013603076227,1.0766284367497196,0.1176648936309781
-2.307259587320828,1.05809906110453,0.1192933776994378
-2.3793557484657875,1.0439854119676326,0.1136803558986652
-2.3492326406751363,1.060715551782082,0.1116076335805682
-2.4259187837328606,1.0685087510106073,0.0992394572369954
-2.4411208143567062,1.0726380022364452,0.1101747133052689
-2.523324668953512,1.0602603419712973,0.1176528377426621
-2.325634212015773,1.0809076863197933,0.1070408356799751
-2.499796263474398,1.0776504963438014,0.1130655045496041
-2.332590990442229,1.089929419326736,0.1061025184337145
-2.45334750139124,1.089929419326736,0.1061025184337145
-2.488034096662666,1.0921103160192736,0.1034306429275424
-2.4542568014368102,1.101508783103967,0.1071402188274898
-2.4374417915744577,1.0959987541568448,0.1080779400400988
-2.3881730999800905,1.0959987541568448,0.1080779400400988
-2.4341628132468824,1.0959987541568448,0.1080779400400988
-2.3600041094612694,1.0959987541568448,0.1080779400400988
-2.470887018829929,1.1057511350494669,0.101666419259473
-2.395960254788479,1.084115983843944,0.0920088943589006
-2.4388512984603667,1.0891507452893934,0.085291059026139
-2.4575250016042767,1.0891507452893934,0.085291059026139
-2.307024169486413,1.0653306303892225,0.0864851075306505
-2.162164442559745,1.0617997849928398,0.0812470324174027
-2.3150447072639464,1.0611036393407838,0.068341621110031
-2.3263035641965875,1.0611036393407838,0.068341621110031
-2.28378274030763,1.0175840983184428,0.0745796481911203
-2.3628999338658305,1.0337787093382824,0.0807114742912507
-2.2811736266165044,1.0337787093382824,0.0807114742912507
-2.4451847599177468,1.065127500671033,0.0709757498899056
-2.3842385758391025,1.0689572677180637,0.0751671987371423
-2.3433050367071897,1.0689572677180637,0.0751671987371423
-2.5954051235070423,1.0454645112835648,0.078910940996693
-2.3243153370012384,1.0454645112835648,0.078910940996693
-2.4751062988485417,1.0331824886240952,0.0685803630459667
-2.4019204258579827,1.0048030982421727,0.0736088521648799
-2.366599053204084,0.9478727861217996,0.082737052262006
-2.203029337321997,0.9456618253684932,0.0850291712345485
-2.379045992904468,0.9334608822084954,0.0774778373538776
-2.4232385920617125,0.9334608822084954,0.0774778373538776
-2.3772570779152367,0.9334608822084954,0.0774778373538776
-2.306466980597924,0.920127692014407,0.068498673180226
-2.3639340917591443,0.9188868681083784,0.0729979073125463
-2.550644528075793,0.9188868681083784,0.0729979073125463
-2.2512180182448085,0.8983834890930614,0.0764285468174777
-2.4878673345737417,0.9215742904029476,0.0827523039284856
-2.3063203133108328,0.9215742904029476,0.0827523039284856
-2.3343701843039057,0.929135064129874,0.0852201601162282
-2.2689355039894337,0.929135064129874,0.0852201601162282
-2.4138124406330324,0.934548166286788,0.0914478351485725
-2.3719848786479645,0.9224121941490128,0.0979136380844266
-2.2789539929747824,0.9246154155982826,0.098252395024728
-2.387831896296172,0.9246154155982826,0.098252395024728
-2.382192481990397,0.937486440654954,0.0873485474614
-2.361978740842787,0.9320584515862996,0.1049668637131294
-2.4033050192875187,0.912808610190272,0.0813829815515429
-2.3676653117501907,0.9040700730657856,0.1076011145601424
-2.4787818186659623,0.9060550825911732,0.1079811782784588
-2.3710611363599963,0.9052989862275814,0.1068054013137107
-2.4362371689595985,0.9052989862275814,0.1068054013137107
-2.395415202029486,0.9004671315492653,0.1080987628984738
-2.4083500459019707,0.9004671315492653,0.1080987628984738
-2.363697826221704,0.8977260225133246,0.1127965343294267
-2.4263191989235318,0.8977260225133246,0.1127965343294267
-2.4493630788993963,0.919554499931634,0.111734936687326
-2.3808586751298257,0.919835727673488,0.089558797875795
-2.3870138824233837,0.919835727673488,0.089558797875795
-2.260340807301407,0.9119062403971157,0.1031547086988245
-2.466509968021883,0.9119062403971157,0.1031547086988245
-2.413799640465788,0.8997849868430712,0.1163611568509029
-2.392197512890732,0.8801186311689159,0.1026760522899342
-2.441775397821201,0.8801186311689159,0.1026760522899342
-2.3747010107051865,0.8703958929529483,0.0998241920575524
-2.274633738491059,0.910978902619671,0.0836640510475714
-2.512929030158451,0.910978902619671,0.0836640510475714
-2.547237811778228,0.910978902619671,0.0836640510475714
-2.304083921284384,0.9176558852553184,0.0882693913705552
-2.376926662207466,0.920012473289223,0.0933220926899163
-2.3459675210499435,0.920012473289223,0.0933220926899163
-2.29701877404417,0.9306476407748656,0.0924650163561276
-2.3110980307493167,0.9306476407748656,0.0924650163561276
-2.172468727773197,0.9618321759467496,0.0908538012844875
-2.198245875762969,0.9786176742114444,0.0736720496131796
-2.434232205418585,0.9786176742114444,0.0736720496131796
-2.427138679916915,0.9786176742114444,0.0736720496131796
-2.319272359071674,0.9786176742114444,0.0736720496131796
-2.411104147879969,0.9803405118698888,0.0812535012126477
-2.4113973644979336,0.985594499554422,0.0744722326249004
-2.384931136512544,0.982098614486325,0.0619390202566417
-2.369819199281048,0.982098614486325,0.0619390202566417
-2.334418030730023,0.9684618194106112,0.0609806146218252
-2.480099883279349,0.9436588425111014,0.0781895914054185
-2.3359627748524976,0.9487572032771384,0.1070777970997857
-2.238005677287,1.0063504665786522,0.0921778978424114
-2.3696762425892337,0.990959463140598,0.0934385514534333
-2.4534712876605487,1.0211217288418362,0.0855261044744344
-2.26887256509322,1.0214229790068583,0.0760571257551754
-2.2752199952889294,1.0268456115461462,0.0860320429862333
-2.56820188406411,1.0268456115461462,0.0860320429862333
-2.5135596501231943,1.0504488688727678,0.0883724357011856
-2.381822095820379,1.037683542122738,0.1059681971270654
-2.487394716056492,0.9997725647665072,0.1203308390758723
-2.366604899594136,0.9997725647665072,0.1203308390758723
-2.365054158000337,0.9997725647665072,0.1203308390758723
-2.474939360241505,0.9997725647665072,0.1203308390758723
-2.349659150084913,0.9997725647665072,0.1203308390758723
-2.3987447944143643,1.000290901978662,0.1206070890834857
-2.340722199797654,0.9914984925180548,0.1061638291591322
-2.367667542120212,0.9914984925180548,0.1061638291591322
-2.3302458425516632,0.9896024658607804,0.0899428337895355
-2.365295156085697,0.9732301500969176,0.0890794462135248
-2.3047605530686126,0.9508941899939872,0.0941924171019105
-2.323412859258492,0.945257870210134,0.0760606442811831
-2.400605289114565,0.945257870210134,0.0760606442811831
-2.3296006191792187,0.9423005879284112,0.0807945611790577
-2.42088888794031,0.9423005879284112,0.0807945611790577
-2.416414606730908,0.9423005879284112,0.0807945611790577
-2.3500026632865745,0.9423005879284112,0.0807945611790577
-2.338797801241588,0.9423005879284112,0.0807945611790577
-2.324117413889362,0.9423005879284112,0.0807945611790577
-2.4180229999611758,0.9423005879284112,0.0807945611790577
-2.309026096761949,0.9423005879284112,0.0807945611790577
-2.418634732230444,0.9423005879284112,0.0807945611790577
-2.2349393738019714,0.9423005879284112,0.0807945611790577
-2.4418575927365844,0.9423005879284112,0.0807945611790577
-2.2946638323123376,0.9270444835059118,0.0832179357051431
-2.344482246015989,0.9270444835059118,0.0832179357051431
-2.331053905945565,0.9505637071305696,0.0730751060741331
-2.430610830738351,0.9265072042876362,0.0798004735225756
-2.198204920488895,0.9103152470251674,0.0815516251722081
-2.3315956591716147,0.9103152470251674,0.0815516251722081
-2.2938923864563545,0.9103152470251674,0.0815516251722081
-2.2426995618359564,0.9175560305888746,0.080790365390816
-2.390092783420604,0.9175560305888746,0.080790365390816
-2.501006977711621,0.9085076218232578,0.0850579963355776
-2.4484356800032683,0.9280074982301896,0.0832183659270413
-2.520917502413389,0.9280074982301896,0.0832183659270413
-2.215450586148469,0.9220656918726288,0.0641481254421653
-2.3140359379191304,0.9220656918726288,0.0641481254421653
-2.3559335340693432,0.9220656918726288,0.0641481254421653
-2.227708157889148,0.8977788643743397,0.0715147101949266
-2.262098021425587,0.8977788643743397,0.0715147101949266
-2.349993688519524,0.897054418221822,0.0755639551066125
-2.4782598877591844,0.897054418221822,0.0755639551066125
-2.3569173641405863,0.8817352188281661,0.0845703993085628
-2.458281283068165,0.8964559307331766,0.0793675962007068
-2.3476039352680664,0.8964559307331766,0.0793675962007068
-2.338046613766663,0.9063983862111432,0.0696891739118115
-2.33286315377436,0.901952343213131,0.0847248866442832
-2.299785029272829,0.9089395899354916,0.0719846265961171
-2.281301332593212,0.8713328028137114,0.0769263095333955
-2.46059713567121,0.8948118972843776,0.0733323995987608
-2.2811260912126783,0.8853791569022867,0.0705298813637002
-2.358416412882654,0.8771552466773319,0.0731086875952957
-2.230172253598364,0.8586700256568572,0.07717143072285
-2.326709830345776,0.8546786320047104,0.0670334830616405
-2.249072965445552,0.8749372376756243,0.0598170993062139
-2.2658178226110097,0.8749372376756243,0.0598170993062139
-2.3434802616146517,0.8749372376756243,0.0598170993062139
-2.369954021151529,0.8839914291472747,0.0462709237544013
-2.254334822130278,0.8699959280641387,0.0399001344345954
-2.208929132127002,0.8699959280641387,0.0399001344345954
-2.1915103988462388,0.8605452958647325,0.0327401381763052
-2.3363915647596345,0.8533784673211587,0.0289952501358108
-2.274868477289721,0.8492791266823367,0.0296087286458926
-2.278532048260688,0.8492791266823367,0.0296087286458926
-2.328977247216488,0.8275951152256753,0.0391287160281513
-2.263643003681864,0.8275951152256753,0.0391287160281513
-2.150558015171341,0.8211785629740097,0.0381313711444658
-2.3809708280375337,0.811308044473214,0.0725100482070741
-2.4928167306150137,0.818441464621401,0.0775477096678157
-2.3238541276867624,0.818441464621401,0.0775477096678157
-2.3706484831820616,0.8296329439847023,0.0768061046154175
-2.3366762074791447,0.842448200642131,0.0634043766427265
-2.319427396900441,0.8030255511243172,0.074809821505619
-2.4051021648644504,0.8030255511243172,0.074809821505619
-2.3614094631605016,0.7695471252696579,0.0944350498448144
-2.270208051526783,0.7697434799463955,0.0886682738062831
-2.5822092291934964,0.7697434799463955,0.0886682738062831
-2.378948265252684,0.7697434799463955,0.0886682738062831
-2.3981759172865367,0.7854201562350737,0.0793356524543014
-2.3588428018093666,0.7854201562350737,0.0793356524543014
-2.445490893172559,0.7746236813709413,0.0844251004047712
-2.3017094160541065,0.7431100969624522,0.0794593359689395
-2.279655693725668,0.756651403606395,0.0590099370613029
-2.3562969733683032,0.7544260176791874,0.0692010119285778
