geohash,target_area,population,households,households_owneroccupied,households_renteroccupied,income_median,age_median,income_poverty,education_bachelors,education_nohighschool,race_hispanic,race_white_nh,race_black_nh,race_asian_nh,race_other_nh,area_m2,population_density,area_m2_land,population_density_land,income_poverty_pct,education_nohighschool_pct,education_bachelors_pct,race_hispanic_pct,race_white_nh_pct,race_black_nh_pct,race_asian_nh_pct,race_other_nh_pct,households_owneroccupied_pct,households_renteroccupied_pct
dr5rs6,6096007.040284403,10876.321598177958,4222.897372681219,396.8793541491398,3826.0180185320796,44830.35399890039,44.048365934440206,2854.8634169242214,1818.3194355319272,3333.819202694824,1927.1837283184746,1416.7472846559808,780.2100345088337,5218.64579940729,58.53526977013356,566332.8725645116,0.01920482127220864,105818.87062765226,0.10278243883785877,0.26248427753391174,0.30652083727032475,0.16718147023498633,0.17719076352443675,0.1302597823967728,0.07173473379451537,0.4798171654175376,0.005381899499913611,0.09398271355506599,0.9060172864449341
dr5qyt,6106467.515758198,1.7271598041880583,1.0691941644973695,0.0,1.0691941644973695,1.0,23.5,0.0,26.0,0.0,2.9999999999999996,11.999999999999998,5.0,0.0,0.0,567304.6744479932,3.0445012741498096e-06,567304.6744479932,3.0445012741498096e-06,0.0,0.0,15.053615731998036,1.7369556613843884,6.947822645537554,2.8949261023073145,0.0,0.0,0.0,1.0
dr5x3y,6097969.702018197,1944.5038791331608,594.3449942840022,514.0895940451161,80.25540023888607,93061.79752858891,41.71415824387304,235.40821713698045,493.84382930627777,258.05612586107685,278.27283448240036,40.12149756490953,2665.5817225932988,57.79613403500196,58.46886653369763,566515.2082885727,0.003432394842509974,566515.2082885727,0.003432394842509974,0.12106338262586698,0.13271052252984733,0.25396906357750654,0.14310736916937983,0.020633282347986507,1.3708286988769531,0.029722817555276292,0.0300687836939479,0.8649683247764736,0.13503167522352647
dr5qch,6106945.5325826425,366.6877938670325,127.89352361152397,93.11382554858149,34.77969806294249,88687.95617603167,54.08486946820003,227.42746104800165,1032.1784573160044,210.10980469600014,342.4333399160011,2539.82587630201,125.13366871400143,359.41570331200285,16.96143881200015,567349.08329456,0.000646317769190178,567349.08329456,0.000646317769190178,0.6202209750414296,0.5729937243893908,2.8148699645298,0.9338553004580609,6.926398747875954,0.3412539790167576,0.9801681684619514,0.04625580424460671,0.728057394301015,0.27194260569898493
dr5rms,6098992.180569318,11748.937997378267,5258.114725785281,1049.8120640756001,4208.30266170968,39524.98858338565,33.774864599705225,1261.6050447714445,839.1828233329549,541.2468526877857,619.7932890575744,339.73222561267175,2419.5324769462122,95.67685874075177,53.32620155054086,566610.1988637419,0.020735486267171206,566610.198863742,0.020735486267171203,0.10738034748782971,0.046067725679424215,0.07142627048676362,0.05275313302324678,0.028915994423366755,0.20593627079197474,0.008143447413042924,0.004538810364174226,0.1996556025922037,0.8003443974077962
dr5qbp,6105445.097767889,1017.5232531016891,373.6141465068427,262.3462887358955,111.26785777094719,87003.64764776244,43.09181319761904,405.7922597847755,982.283159346627,320.88291126668963,577.9053626020005,2811.105648460713,67.01060609973648,681.5259597672981,22.996334090208816,567209.6894990606,0.0017939102098208678,567209.6894990606,0.0017939102098208678,0.3988039177953032,0.3153568336532367,0.9653667927021415,0.5679529788045502,2.762694257739756,0.06585658450111075,0.6697890762592605,0.02260030325607764,0.7021851051110846,0.2978148948889154
dr72pm,6086533.964952976,2275.3758105348015,716.2100011060907,487.56507216917396,228.64492893691659,83433.68749207765,37.99760658873786,493.0373362204637,1079.5732706616877,612.4460047414487,3663.2212803088864,204.7647435626586,1367.4687908128449,219.17921883435395,100.27495528483946,565452.8023925099,0.004023988918097794,527494.3470967829,0.004313554871361158,0.21668391390017494,0.26916257169733215,0.4744593247688373,1.6099412076670918,0.08999161484209105,0.6009859050454776,0.09632660144296705,0.0440696234971712,0.6807571402468477,0.3192428597531521
dr5x0s,6102973.012437719,0.0009369918048244854,1.0,0.0,0.0,1.0,67.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,566980.027168127,1.6526010792733594e-09,1372.7108486210573,6.825849783045941e-07,0.0,0.0,0.0,0.0,0.0,1067.245193448962,0.0,0.0,0.0,0.0
dr5rvb,6093018.892509221,16179.377115468438,6527.464518986995,1514.226602643715,5013.23791634328,72372.1153534584,37.7404789989067,318.2540217171019,1143.6747661159277,468.8484255352563,1421.9985155386746,1122.232621163253,74.96798901919324,1021.8823947151911,47.944246355941004,566055.2668626182,0.028582680990043997,566055.266862618,0.028582680990044004,0.01967035068444213,0.02897815053009733,0.07068719382419902,0.08788957111205228,0.06936191752958971,0.004633552236539404,0.06315956340112817,0.0029632937049290653,0.23197776077359814,0.7680222392264018
dr5qcm,6106447.890322915,387.14776042254005,136.89562164562778,98.82084890583748,38.07477273979029,86396.0,54.300000000000004,239.0,1062.0,211.0,349.99999999999994,2608.0,135.0,378.99999999999994,18.0,567302.8512005681,0.0006824357741252832,567302.8512005683,0.000682435774125283,0.6173353546954555,0.5450115474507996,2.7431386890651623,0.9040475905581983,6.7364460462165185,0.34870407064387654,0.9789543909187348,0.046493876085850205,0.7218700475435815,0.27812995245641836
