geohash,area_m2,population,households,income_poverty,education_bachelors,education_nohighschool,race_hispanic,race_white_nh,race_black_nh,race_asian_nh,race_other_nh,households_owneroccupied,households_renteroccupied,income_median,age_median,income_poverty_pct,education_bachelors_pct,education_nohighschool_pct,race_hispanic_pct,race_white_nh_pct,race_black_nh_pct,race_asian_nh_pct,race_other_nh_pct,households_owneroccupied_pct,households_renteroccupied_pct
dr5xdx,6093482.803933682,3613.9342277730298,1082.4906051846847,180.5981664597642,1153.3554054443746,378.45993221449237,412.30140506823915,849.9356160099103,153.69751813084636,2007.3416157576803,95.59662923231816,838.6955627493564,243.7950424353284,97360.1325520611,43.993336185692954,0.04997273195285903,0.3191412274691819,0.10472241838438384,0.11408658240089405,0.2351829232192905,0.04252914094276627,0.5554449774794711,0.026452232721243103,0.7747832255839909,0.2252167744160092
dr5rm3,6100487.075709954,8112.023403773112,2843.016654882085,1492.1808242492093,1321.0157292240015,822.2740971505974,794.4714254133044,1150.5826133000323,5297.514425410736,266.45343480159255,169.50307518499565,614.9990192961736,2228.017635585911,48943.17242479788,39.59214640055821,0.18394680956605197,0.16284663683410516,0.10136485759744437,0.09793751643317192,0.14183669795193968,0.6530447659885603,0.032846729051306506,0.020895289220461986,0.216319175703767,0.783680824296233
dr5rtd,6096004.77710408,2756.2776346794026,1012.0378870740714,1049.0134194422633,891.8489000492325,533.2339927826562,1016.0104994013268,1205.8223773936325,232.34757237337908,142.10955718998315,49.96409705443395,63.340298887003755,948.6975881870676,67129.64830103614,31.48852469595364,0.38059062201993293,0.3235700528959842,0.1934616404652137,0.36861689352985094,0.4374821905536697,0.0842975937728438,0.051558506081522765,0.018127381808634654,0.06258688503266267,0.9374131149673373
dr5rsd,6096006.587661821,2938.0600460140977,1266.184964268543,709.0893487037703,846.8783531585714,567.8462992371454,962.61229122006,846.8168863845563,336.72719378354657,678.6029615707716,28.252706254679403,368.4715290482019,897.7134352203408,56981.62534999767,47.552568194687865,0.24134610511645338,0.2882440589692794,0.19327253029001598,0.32763533629136765,0.2882231380986871,0.11460868345436492,0.23096973885588024,0.009616109205463066,0.2910092438675124,0.7089907561324874
dr72ry,6082063.055949119,3293.649115209544,1010.1764951743439,227.17341972362502,950.3811352880713,497.4875657509865,1180.9771825669898,834.5969588052701,703.4305334974963,435.7151360689533,38.47174028005857,689.0053866442418,321.1711085301023,96459.00537038507,48.776514634699446,0.06897316981173694,0.2885496001682035,0.15104449452543947,0.35856192971905426,0.25339583228560536,0.2135717888858187,0.1322894822210692,0.011680582519371064,0.6820643619562025,0.3179356380437976
dr5xcv,6090491.593102112,2247.7611549108265,924.2321493167249,204.24157526679855,852.7122201196219,180.92488078625266,287.72949361421814,903.1033584100445,26.246079103661184,955.0923035477795,12.134204514000528,636.9328678035952,287.2992815131296,92816.73430557943,46.70902528049158,0.09086444741719066,0.3793606888599562,0.080491150223401,0.1280071474611959,0.4017790575466514,0.011676542699530024,0.42490826992944897,0.005398351371759477,0.6891481412699969,0.310851858730003
dr5r1n,6101960.620309085,2053.95139589741,522.2313460765424,359.69692901117855,166.52629290668085,224.09438905483438,1145.790066217964,199.34975983187167,559.0469226203296,84.69277661862942,16.84394315697811,220.71862533694974,301.5127207395927,29117.735917118913,33.74233766186296,0.17512436259672065,0.08107606306522282,0.10910403698083777,0.5578467282656155,0.09705670749076904,0.27218118390580104,0.041234070478880815,0.008200750607157711,0.42264530269042766,0.5773546973095723
dr72mq,6082060.4104641825,1177.8102455599678,542.0884486554945,102.69391579980768,591.8746133900898,90.25109181645331,369.61318777397145,637.0561385069536,48.29715445786766,61.108938463908444,9.965760251365618,208.34921100195683,333.73923765353766,98562.06174937323,45.637217234353145,0.08719054379679282,0.502521196110579,0.07662617315197927,0.3138138670191698,0.5408818108931267,0.04100588752724399,0.05188351748023328,0.008461261301583927,0.38434541728146276,0.6156545827185372
dr72wv,6078587.261602886,1027.535184725584,399.5274687401536,49.028175015110236,306.68688200941295,39.11822474609859,196.56831974140275,706.0675300875637,72.44781024689125,16.058688149154605,7.92649451189851,192.46166575080505,207.06580298934853,68141.62075936285,38.89620307111295,0.047714351531625475,0.2984684968148487,0.03806996132842458,0.1913008164230393,0.6871468155867847,0.07050640340480344,0.015628358413287108,0.007714085736164235,0.4817232375979112,0.5182767624020888
dr72n1,6088521.362930323,84.6857182313557,0.0,74.79248352499062,3.4757264288721976,42.54546610156523,30.750310729076045,11.068114879522543,39.97085393203027,0.8367489550988624,0.5149224339069922,0.0,0.0,1.0,49.25521666903619,0.8831770585054564,0.04104265160008145,0.5023924575491452,0.3631109397344693,0.13069635719785946,0.4719904934009367,0.009880638348167756,0.006080392829641696,0.0,0.0
