T_train,T_test,population,population_poverty,population_white,population_black,population_hispanic,population_asian,population_age,population_nohighschool,population_renter,A_prob_trivial,A_prob_GP,T_prob_GP,T_prob_trivial,A_prob_multivariate,A_prob_CIwidth_multivariate,psi_multivariate,T_prob_multivariate,A_prob_homogeneous,A_prob_CIwidth_homogeneous,psi_homogeneous,T_prob_homogeneous
0.0,0.0,2143.7595828048466,153.0,1705.0,24.0,232.0,136.0,39.69992621126339,135.0,371.0,0.0,5.89367922730236e-41,5.89367922730236e-41,0.0,0.10488339778681799,0.01674668175646795,0.3263321129605737,0.034226820814256674,0.068728984532616,0.013827497667228093,0.5672902512285729,0.03898928290219243
0.0,0.0,106.4027589542724,26.0,82.0,1.0,13.0,6.0,48.18692452033395,26.0,52.0,0.0,3.500112374096281e-59,3.500112374096281e-59,0.0,0.1414795841494651,0.01904836867052858,0.11700160225431598,0.016553338031761743,0.07303295225285811,0.01422090264808637,0.5672902512285729,0.04143088183148824
0.0,0.0,301.6370461852786,34.0,229.0,3.0,49.0,9.0,41.4789181235206,28.0,95.0,0.0,9.993526397063476e-79,9.993526397063476e-79,0.0,0.18586041216747862,0.02126074465234734,0.14155526502090562,0.026309519901262186,0.10342972427706792,0.01664372144830523,0.5672902512285729,0.05867467426963989
0.0,0.0,515.9935158201831,23.0,434.0,1.0,31.0,35.0,45.7,17.0,59.0,0.0,0.0003320238966309411,0.0003320238966309411,0.0,0.14345504160179468,0.01915881203051667,0.12838577311376506,0.018417586423113738,0.07101546738399461,0.014038357679052205,0.5672902512285729,0.04028638233338083
0.0,0.0,586.2403757689381,26.0,488.0,2.0,39.0,41.0,45.03682728418066,24.0,75.0,0.0,3.134785993810202e-06,3.134785993810202e-06,0.0,0.13170274387691894,0.018482776542996272,0.14135233936732822,0.018616490948098554,0.06792199058507059,0.013752033466641563,0.5672902512285729,0.03853148310294946
0.0,0.0,1774.4597939680375,59.0,1477.0,5.0,155.0,88.0,44.79641854619496,59.0,297.0,0.0,2.6380404650928774e-12,2.6380404650928774e-12,0.0,0.10875060686722582,0.017015748395152675,0.3036907877712258,0.03302655747010669,0.06213853396099528,0.013194272053614385,0.5672902512285729,0.03525058454170822
0.0,0.0,2022.692526463784,245.0,1668.0,14.0,184.0,102.0,40.04458924061855,71.0,245.0,0.0,1.978746247334713e-22,1.978746247334713e-22,0.0,0.10396263372005426,0.0166815838978791,0.310034329716109,0.03223198546091838,0.06361802286482854,0.013339888329669324,0.5672902512285729,0.03608988417365368
0.0,0.0,2134.146947836609,187.0,1712.0,22.0,222.0,128.0,39.58810667346072,120.0,337.0,0.0,1.3229213080905553e-36,1.3229213080905553e-36,0.0,0.10722716086585304,0.016910578904690034,0.32278669304043617,0.034611500660003576,0.06698049764626768,0.013663285174108246,0.5672902512285729,0.03799738333716603
0.0,0.0,157.9204663066281,28.0,123.0,2.0,19.0,9.0,45.31496075069253,30.0,64.0,0.0,7.883397019207024e-55,7.883397019207024e-55,0.0,0.16156898196976544,0.020116306761821735,0.11479460454664021,0.018547247392222466,0.0835238735709482,0.015121729982052839,0.5672902512285729,0.04738227922164677
0.0,0.0,1035.0188440491816,39.0,837.0,6.0,86.0,77.0,43.19014086101525,70.0,165.0,0.25,0.1349870042158518,0.1349870042158518,0.25,0.18365057840724558,0.021162636970295884,0.21005838072099334,0.03857734311869983,0.10423671822461333,0.01670100399998911,0.5672902512285729,0.05913247406888286
0.0,0.0,1821.2570140432908,56.0,1460.0,12.0,166.0,132.0,42.41433257261213,151.0,339.0,0.0,0.0012749284660871377,0.0012749284660871377,0.0,0.11712118929235094,0.017575345483082108,0.30452603005737017,0.035666450810797404,0.06993947545393409,0.013939666328295696,0.5672902512285729,0.039675982601056876
