T_train,T_test,population,population_poverty,population_white,population_black,population_hispanic,population_asian,population_age,population_nohighschool,population_renter,A_prob_trivial,A_prob_GP,T_prob_GP,T_prob_trivial,A_prob_multivariate,A_prob_CIwidth_multivariate,psi_multivariate,T_prob_multivariate,A_prob_homogeneous,A_prob_CIwidth_homogeneous,psi_homogeneous,T_prob_homogeneous
0.0,0.0,7012.0,2121.0,1452.0,1204.0,3476.0,564.0,34.8,1630.0,6598.0,0.0,1.7433358163574857e-09,1.7433358163574857e-09,0.0,0.19569007022728407,0.01649977043556415,0.242694235436129,0.0474928519762531,0.158115041857953,0.015173814161272963,0.30167530211531457,0.04769940302147358
0.0,0.0,7210.0,665.0,5546.0,205.0,561.0,539.0,42.5,59.0,4373.0,0.0,0.004284196709334615,0.004284196709334615,0.0,0.21431773280427674,0.017066101367912444,0.42994742369618627,0.09214535707160641,0.27126654064272215,0.01849116448364492,0.30167530211531457,0.08183441560216946
0.0,0.0,4964.0,2151.0,925.0,1338.0,2275.0,290.0,44.1,1520.0,4608.0,0.0,1.2427024619841713e-11,1.2427024619841713e-11,0.0,0.24737270267129313,0.017945173516838376,0.1958253560938408,0.04844184758850178,0.2007831487982717,0.016660105168923252,0.30167530211531457,0.06057131707338277
0.0,1.0,7991.0,1442.0,869.0,1271.0,4251.0,1283.0,40.6,1944.0,7346.0,0.0,7.623166287850115e-10,7.623166287850115e-10,0.0,0.2095695050885727,0.01692690978235216,0.21675711214321725,0.045425680716282286,0.16608155549554415,0.015477623703299932,0.30167530211531457,0.05010270342989966
0.0,0.0,9694.0,1074.0,7188.0,410.0,978.0,585.0,44.5,204.0,5367.0,0.0,7.782796766055535e-05,7.782796766055535e-05,0.0,0.23344346122557402,0.017593196170444417,0.3684340471685264,0.08600851920436721,0.26897110450985684,0.01844173924756971,0.30167530211531457,0.08114193921330091
0.0,0.0,8699.0,670.0,5779.0,568.0,1273.0,568.0,43.3,453.0,6741.0,0.0,2.0799809352931184e-07,2.0799809352931184e-07,0.0,0.260189597064732,0.018246810985288936,0.26835921839491506,0.06982427690277936,0.2573588981906562,0.018181967505549176,0.30167530211531457,0.0776388233637307
0.0,0.0,2276.0,520.0,434.0,686.0,820.0,224.0,34.5,362.0,1997.0,0.0,7.14824973072751e-15,7.14824973072751e-15,0.0,0.26291235701359716,0.01830825094986688,0.12017441068576244,0.031595337566113824,0.19538212260329463,0.016489938754959518,0.30167530211531457,0.058941960864280336
0.0,0.0,11110.0,380.0,8126.0,439.0,1312.0,696.0,47.4,351.0,5872.0,0.0,4.2762928684536146e-07,4.2762928684536146e-07,0.0,0.2285790181461989,0.01746407939341979,0.4135440772582602,0.09452749913986894,0.2573588981906562,0.018181967505549176,0.30167530211531457,0.0776388233637307
0.0,0.0,9382.0,899.0,4755.0,1253.0,2240.0,611.0,48.7,580.0,5466.0,0.0,4.0473425390660153e-10,4.0473425390660153e-10,0.0,0.2764763501734929,0.018601036785902057,0.24084799316337202,0.06658877409641947,0.2529030515798002,0.0180778720461526,0.30167530211531457,0.0762946044912212
0.0,0.0,3860.0,845.0,817.0,686.0,2016.0,145.0,35.2,688.0,3562.0,0.0,6.478277907931519e-11,6.478277907931519e-11,0.0,0.24001793037039498,0.017762549793521043,0.15164084497085048,0.03639652176952145,0.19659735349716445,0.01652864510166311,0.30167530211531457,0.05930856601132838
0.0,0.0,8941.0,693.0,5108.0,1023.0,1420.0,878.0,45.7,488.0,6057.0,0.0,6.268898144371582e-13,6.268898144371582e-13,0.0,0.2594591004930852,0.018230172192015955,0.2751752372234028,0.07139671952795543,0.25222792330542804,0.018061881806903855,0.30167530211531457,0.0760909349650834
0.0,0.0,7675.0,2692.0,753.0,2001.0,4130.0,472.0,32.6,1505.0,7521.0,0.0,1.6529011270047437e-10,1.6529011270047437e-10,0.0,0.2253747945478392,0.017377219069240637,0.20024165291710672,0.04512942138611265,0.17607345395625168,0.015840649394689328,0.30167530211531457,0.053117012416739155
0.0,0.0,8534.0,679.0,5494.0,483.0,1124.0,906.0,40.8,729.0,5637.0,0.0,4.972080394458123e-13,4.972080394458123e-13,0.0,0.2180698288313715,0.017173688008842693,0.3586831486573417,0.07821797283240388,0.23642992168512017,0.01767085088205628,0.30167530211531457,0.07132506805345878
0.0,0.0,7820.0,2441.0,679.0,2609.0,3718.0,440.0,37.1,2291.0,7030.0,0.0,4.289118393790565e-11,4.289118393790565e-11,0.0,0.22708482061328505,0.017423755285375826,0.2233751748062088,0.050725111500329115,0.17175263300027005,0.01568604750199276,0.30167530211531457,0.05181352744945721
0.0,0.0,5243.0,371.0,3072.0,464.0,481.0,933.0,41.8,53.0,3214.0,0.0,1.212438650032879e-15,1.212438650032879e-15,0.0,0.2416283432669799,0.017803146960479948,0.23494416570217713,0.056769169518859866,0.23872535781798543,0.017729714835694795,0.30167530211531457,0.07201754444232733
0.0,0.0,5127.0,1912.0,347.0,2356.0,1945.0,205.0,35.7,1658.0,4993.0,0.0,1.2904850007444583e-14,1.2904850007444583e-14,0.0,0.22266863679378412,0.017302721301761845,0.2420967115160439,0.05390734472553551,0.18417499324871728,0.01612113556342833,0.30167530211531457,0.055561046730392805
0.0,0.0,5697.0,2132.0,855.0,1074.0,3288.0,268.0,34.2,1580.0,5458.0,0.0,2.5807221449427253e-09,2.5807221449427253e-09,0.0,0.2484020387495227,0.017970169220163434,0.18936795677109958,0.047039386535772616,0.20483391844450444,0.016784625354896554,0.30167530211531457,0.06179333423020958
0.0,0.0,3971.0,1925.0,186.0,1402.0,2064.0,183.0,34.3,1534.0,3929.0,0.0,1.3624911645359406e-06,1.3624911645359406e-06,0.0,0.27760529942058343,0.018624428024451516,0.19775399083577266,0.054897555837579985,0.23778017823386444,0.01770556277617737,0.30167530211531457,0.0717324071057344
0.0,0.0,8736.0,1966.0,2473.0,1346.0,3458.0,1022.0,37.0,1913.0,7255.0,0.0,5.335985398835888e-25,5.335985398835888e-25,0.0,0.23470522803114574,0.01762615346730595,0.2342988848119514,0.054991173187232206,0.20847961112611396,0.016894472623462227,0.30167530211531457,0.06289314967135373
0.0,0.0,6978.0,2640.0,577.0,1990.0,3871.0,259.0,35.8,2114.0,6537.0,0.0,2.2645730711357854e-06,2.2645730711357854e-06,0.0,0.2588448192851095,0.018216129497113147,0.20553598164017955,0.05320192402423986,0.21239535511747232,0.017010161379772182,0.30167530211531457,0.06407443292295299
0.0,0.0,7828.0,1063.0,4453.0,400.0,1406.0,1120.0,39.5,712.0,5148.0,0.0,1.4711815982950043e-25,1.4711815982950043e-25,0.0,0.2437202198130593,0.017855368487391287,0.31399353460640106,0.07652657327415151,0.25033756413718605,0.01801680084706431,0.30167530211531457,0.07552066029189754
0.0,0.0,4031.0,1529.0,553.0,1241.0,1837.0,226.0,45.0,1066.0,4031.0,0.0,7.33210333967528e-06,7.33210333967528e-06,0.0,0.25799810734979167,0.01819669679387675,0.17168412431946656,0.04429417913642871,0.20496894409937888,0.016788731007649785,0.30167530211531457,0.06183406813543715
0.0,0.0,1278.0,370.0,384.0,154.0,195.0,481.0,28.1,18.0,1278.0,0.0,2.1979964561244195e-19,2.1979964561244195e-19,0.0,0.18066508392409475,0.016001092545113452,0.0661043333683403,0.011942744935737538,0.11828247366999728,0.013430949868621292,0.30167530211531457,0.03568290097934317
0.0,0.0,2601.0,437.0,913.0,734.0,430.0,315.0,36.6,289.0,1916.0,0.0,1.26330627554957e-19,1.26330627554957e-19,0.0,0.2560722527518138,0.018152165055150382,0.15934289610240063,0.040803294364939936,0.2024034566567648,0.01671022840890353,0.30167530211531457,0.06106012393611349
0.0,0.0,2855.0,273.0,858.0,1205.0,411.0,170.0,39.3,258.0,2264.0,0.0,1.6577996203077865e-07,1.6577996203077865e-07,0.0,0.2418109674098916,0.017807729017306408,0.14854208956535092,0.03591910637888427,0.1685120172832838,0.01556772743888585,0.30167530211531457,0.05083591372399575
0.0,0.0,4077.0,580.0,1172.0,1566.0,849.0,195.0,35.6,504.0,3235.0,0.0,1.0594630495996051e-16,1.0594630495996051e-16,0.0,0.24084804011090266,0.01778351924219021,0.21259696281315224,0.05120356182707817,0.18566027545233593,0.016171268861019283,0.30167530211531457,0.056009119687895965
0.0,0.0,3874.0,1117.0,1427.0,503.0,605.0,1096.0,20.6,101.0,3454.0,0.0,1.5056236899339046e-20,1.5056236899339046e-20,0.0,0.25104178772433716,0.018033648279779577,0.12913008908320914,0.032417048412451736,0.19632730218741562,0.016520064890921296,0.30167530211531457,0.05922709820087327
0.0,0.0,5387.0,1484.0,1296.0,2026.0,1512.0,219.0,37.0,1162.0,4196.0,0.0,2.065664213717287e-09,2.065664213717287e-09,0.0,0.19192137200537912,0.016378354701380108,0.21314075262974386,0.04090626567495956,0.14650283553875237,0.014706382202923975,0.30167530211531457,0.04419628717190337
0.0,0.0,3628.0,902.0,612.0,1801.0,870.0,114.0,36.9,567.0,3243.0,0.0,0.001621554947255957,0.001621554947255957,0.0,0.2621486560523301,0.018291109354144065,0.1646804497092147,0.04317075856936397,0.20469889278963005,0.016780516818345234,0.30167530211531457,0.06175260032498203
0.0,0.0,3665.0,1201.0,266.0,1496.0,1607.0,167.0,36.5,645.0,3458.0,0.0,2.495964612606454e-13,2.495964612606454e-13,0.0,0.21845167931200504,0.01718451988699748,0.17330882783712392,0.037859604480614886,0.16297596543343235,0.01536075412514601,0.30167530211531457,0.04916582360966577
0.0,1.0,6748.0,2482.0,161.0,4177.0,2008.0,144.0,38.5,908.0,6169.0,0.0,0.08107418084248802,0.08107418084248802,0.0,0.22927631032822537,0.017482789889325744,0.1729505939886618,0.03965347405879533,0.1671617607345396,0.015517815687227198,0.30167530211531457,0.050428574671720156
0.0,0.0,10529.0,2099.0,3339.0,1736.0,2852.0,2027.0,33.3,674.0,8099.0,0.0,5.177304449470524e-19,5.177304449470524e-19,0.0,0.21989607026048846,0.017225298595207286,0.22201705131473937,0.048820677114932404,0.16797191466378614,0.015547806304870623,0.30167530211531457,0.05067297810308552
0.0,0.0,4899.0,625.0,610.0,2893.0,909.0,210.0,42.7,482.0,4721.0,0.0,0.006547270062502539,0.006547270062502539,0.0,0.21609416764896322,0.017117300016747685,0.11896676594707671,0.025708024265222562,0.13408047529030515,0.01417109236061647,0.30167530211531457,0.040448767890967775
0.0,0.0,3075.0,347.0,311.0,2036.0,426.0,133.0,41.3,215.0,3075.0,0.0,0.014246875452622773,0.014246875452622773,0.0,0.2335264721996248,0.01759537112013785,0.08870043529239463,0.02071389973640401,0.15879017013232516,0.015200076320479866,0.30167530211531457,0.04790307254761139
0.0,0.0,545.0,0.0,202.0,122.0,101.0,89.0,20.3,0.0,0.0,0.0,1.459416691125866e-09,1.459416691125866e-09,0.0,0.21315557916756595,0.017032350246504457,0.07718656472712947,0.0164527469083661,0.14420739940588712,0.014610323365637385,0.30167530211531457,0.04350381078303483
0.0,0.0,6530.0,1174.0,1364.0,3348.0,1153.0,292.0,37.3,973.0,5562.0,0.0,5.783736515882063e-14,5.783736515882063e-14,0.0,0.23553533777165342,0.017647717236510558,0.18680706588803586,0.04399966536207004,0.18349986497434512,0.016098217732467043,0.30167530211531457,0.055357377204254994
0.0,0.0,5696.0,2695.0,278.0,1919.0,3213.0,114.0,33.2,1626.0,5632.0,0.0,7.688752532719942e-16,7.688752532719942e-16,0.0,0.22100841731276877,0.01725649467733661,0.23642343295078408,0.05225156873210429,0.17053740210640023,0.015641918448793278,0.30167530211531457,0.05144692230240917
0.0,0.0,2382.0,140.0,569.0,1226.0,328.0,92.0,39.0,78.0,1399.0,0.0,2.3825930041481246e-07,2.3825930041481246e-07,0.0,0.20020586721564593,0.01664214491408597,0.1311384421472627,0.026254685535401542,0.14528760464488255,0.01465568341626131,0.30167530211531457,0.04382968202485532
0.0,0.0,3101.0,937.0,431.0,576.0,1746.0,245.0,35.0,815.0,3018.0,0.0,6.300207882621932e-17,6.300207882621932e-17,0.0,0.3126525326648183,0.019279729484948945,0.14010833983744309,0.04380522729763964,0.2514177693761815,0.018042617135770194,0.30167530211531457,0.07584653153371804
0.0,0.0,7346.0,2425.0,636.0,3718.0,2543.0,162.0,34.1,1696.0,6892.0,0.0,4.145106932589577e-07,4.145106932589577e-07,0.0,0.23287898660202877,0.017578381394281237,0.259216736963518,0.06036613101434872,0.18809073724007563,0.016252465189083687,0.30167530211531457,0.056742329981992065
0.0,0.0,4890.0,1245.0,802.0,2600.0,1054.0,192.0,36.5,988.0,4172.0,0.0,1.1246219460466097e-05,1.1246219460466097e-05,0.0,0.22544120332707984,0.017379034058282086,0.18111859634112595,0.04083159430405508,0.16270591412368351,0.015350498144869123,0.30167530211531457,0.04908435579921065
0.0,0.0,5961.0,1151.0,914.0,3387.0,1142.0,159.0,36.7,709.0,4733.0,0.0,4.9740031868114384e-05,4.9740031868114384e-05,0.0,0.23065429249746816,0.017519565465135598,0.21649334385601607,0.04993511905752048,0.18309478800972184,0.016084427832552723,0.30167530211531457,0.05523517548857231
0.0,0.0,7975.0,2096.0,1307.0,1621.0,4472.0,260.0,36.5,2054.0,7105.0,0.0,4.065711958929034e-15,4.065711958929034e-15,0.0,0.22911028838012387,0.017478341190382753,0.27491736170233755,0.06298639602032538,0.19916284093977854,0.016609557274404715,0.30167530211531457,0.06008251021065203
0.0,0.0,9111.0,2541.0,923.0,5391.0,2087.0,232.0,35.7,2246.0,8558.0,0.0,0.0001052129165728644,0.0001052129165728644,0.0,0.19192137200537912,0.016378354701380108,0.23086441123986942,0.04430781455236981,0.1427221172022684,0.01454749583614891,0.30167530211531457,0.043055737825531654
1.0,1.0,3287.0,59.0,1493.0,477.0,457.0,590.0,38.8,250.0,1069.0,1.0,0.9999999999294789,0.9999999999294789,1.0,1.0,0.0,0.333472256918271,0.333472256918271,1.0,0.0,0.30167530211531457,0.30167530211531457
0.0,0.0,512.0,0.0,32.0,263.0,195.0,14.0,34.6,193.0,0.0,0.0,4.825476014996538e-11,4.825476014996538e-11,0.0,0.23231451197848357,0.01756352274283275,0.19817322710300192,0.046038516541635086,0.18714555765595464,0.016221011983465608,0.30167530211531457,0.05645719264539914
0.0,1.0,4445.0,277.0,2735.0,209.0,1139.0,199.0,50.3,343.0,1707.0,0.0,1.4117419811852886e-30,1.4117419811852886e-30,0.0,0.2792323145119785,0.018657879499516465,0.37262605304168056,0.10404923523829172,0.3058331082905752,0.01916266862292702,0.30167530211531457,0.09226229534042499
0.0,1.0,1613.0,364.0,164.0,524.0,854.0,12.0,37.4,565.0,1318.0,0.0,1.3554251717528307e-05,1.3554251717528307e-05,0.0,0.30056613484302624,0.01906887814065242,0.16726799715935095,0.05027509538912041,0.25506346205779096,0.01812865379638933,0.30167530211531457,0.07694634697486216
0.0,0.0,2616.0,108.0,1772.0,56.0,426.0,202.0,38.4,76.0,1115.0,0.0,0.0016674890652821838,0.0016674890652821838,0.0,0.2321982966148125,0.017560458152094942,0.3337093034678215,0.0774867318297437,0.24750202538482313,0.017948321422745703,0.30167530211531457,0.07466524828211878
1.0,0.0,5007.0,2653.0,67.0,1755.0,3023.0,20.0,32.1,2114.0,5007.0,1.0,0.9999999999021334,0.9999999999021334,1.0,1.0,0.0,0.24593325501365704,0.24593325501365704,1.0,0.0,0.30167530211531457,0.30167530211531457
0.0,0.0,4584.0,1219.0,65.0,1169.0,3058.0,77.0,34.8,1849.0,3168.0,0.4,0.806036052550934,0.806036052550934,0.4,0.47342818720634866,0.02076527331720807,0.2609536323918843,0.12354280512820169,0.46057250877666756,0.020729906148570613,0.30167530211531457,0.13894335073120956
0.0,0.0,3076.0,661.0,69.0,1463.0,1436.0,23.0,34.8,833.0,3034.0,0.0,6.854147187457672e-12,6.854147187457672e-12,0.0,0.23264655587468663,0.01757226844598931,0.14831829349834644,0.034505740155601226,0.17796381312449366,0.015907176921653124,0.30167530211531457,0.05368728708992501
0.0,0.0,5155.0,460.0,121.0,3591.0,1192.0,64.0,42.9,632.0,2934.0,0.16666666666666666,0.012887512789270581,0.012887512789270581,0.16666666666666666,0.30025069314163333,0.019063166448086016,0.22781196005603205,0.06840069891277771,0.27450715635970835,0.01855988128364707,0.30167530211531457,0.08281202932763092
0.0,0.0,6228.0,1581.0,339.0,3934.0,1664.0,82.0,50.9,940.0,2146.0,0.0,0.00038904825926420664,0.00038904825926420664,0.0,0.25014526920458885,0.018012189479396114,0.2618558787662427,0.06550200928678597,0.2246826897110451,0.017358266006667546,0.30167530211531457,0.06778121829866102
0.0,1.0,5185.0,1557.0,235.0,868.0,2812.0,1070.0,33.4,2301.0,5034.0,0.0,5.482374242577461e-25,5.482374242577461e-25,0.0,0.27342154632842464,0.018536998598663194,0.23940998651447662,0.06545984871925549,0.24412638401296244,0.017865441143072033,0.30167530211531457,0.07364690065142974
0.0,0.0,6599.0,515.0,414.0,3669.0,2180.0,108.0,54.6,1849.0,3424.0,0.0,2.1645970284276104e-07,2.1645970284276104e-07,0.0,0.24567927880065743,0.017903752902382462,0.25290961415831864,0.062134651608168265,0.22738320280853364,0.017431832921489327,0.30167530211531457,0.06859589640321223
0.0,0.0,3707.0,1277.0,18.0,2137.0,1383.0,30.0,33.2,270.0,3274.0,0.0,0.00020109328988457853,0.00020109328988457853,0.0,0.2740358275364003,0.01854996349492614,0.17430528560566233,0.04776589318491629,0.23724007561436672,0.01769170758114805,0.30167530211531457,0.07156947148482415
0.0,0.0,3888.0,107.0,64.0,2830.0,801.0,43.0,37.7,621.0,2038.0,0.25,0.011734565064737272,0.011734565064737272,0.25,0.35477230089817874,0.019898170411018223,0.2405271431426444,0.08533236800118155,0.3301377261679719,0.01955789587385128,0.30167530211531457,0.09959439828138592
0.0,0.0,4445.0,578.0,234.0,2658.0,1334.0,37.0,52.1,842.0,2782.0,0.2222222222222222,0.14103302405616738,0.14103302405616738,0.2222222222222222,0.33416897713877775,0.019617644935525202,0.17788838996016287,0.05944478131785165,0.29584120982986767,0.01898219495773272,0.30167530211531457,0.0892479863535855
0.0,0.0,6567.0,1849.0,322.0,1578.0,4292.0,190.0,35.0,1328.0,5453.0,0.2,0.006655753522555381,0.006655753522555381,0.2,0.3230953132004051,0.01944960930078567,0.2590091454028277,0.08368464095569587,0.29921685120172836,0.019044371351814308,0.30167530211531457,0.09026633398427453
0.0,0.0,6063.0,370.0,208.0,4116.0,1463.0,70.0,48.6,709.0,3510.0,0.3333333333333333,0.3408285693126475,0.3408285693126475,0.3333333333333333,0.37969219530821974,0.02018372172585336,0.2209061032416091,0.08387632329679079,0.36402916554145287,0.02001098571146463,0.30167530211531457,0.10981860849350365
0.0,0.0,5050.0,1859.0,199.0,942.0,3530.0,231.0,38.8,1687.0,4391.0,0.0,1.5380573490613475e-21,1.5380573490613475e-21,0.0,0.18853452426410772,0.01626717955630212,0.22683110061948822,0.04276549364359916,0.15001350256548746,0.014850907089672672,0.30167530211531457,0.045255368707819946
1.0,0.0,4048.0,487.0,211.0,2601.0,1032.0,48.0,48.7,1158.0,1892.0,1.0,0.9999999999001177,0.9999999999001177,1.0,1.0,0.0,0.2549484788923588,0.2549484788923588,1.0,0.0,0.30167530211531457,0.30167530211531457
0.0,0.0,3468.0,1161.0,35.0,1479.0,1820.0,12.0,34.0,1580.0,3354.0,0.0,8.943150398281904e-20,8.943150398281904e-20,0.0,0.21572891936313981,0.017106811763439776,0.19684498934469705,0.042465156833380265,0.1652714015662976,0.015447325347427238,0.30167530211531457,0.049858299998534306
0.0,0.0,6442.0,3011.0,143.0,2477.0,3605.0,31.0,33.6,2241.0,6168.0,0.0,1.972807260625001e-13,1.972807260625001e-13,0.0,0.156309664137599,0.015103105089058154,0.2605728766299085,0.04073005882938902,0.11976775587361599,0.013503625492917342,0.30167530211531457,0.03613097393684635
0.0,0.0,5552.0,225.0,325.0,3399.0,1543.0,67.0,51.3,485.0,2645.0,0.0,0.0024122832754168125,0.0024122832754168125,0.0,0.29578470273770197,0.018981143576252763,0.20466328690494534,0.06053626947850027,0.25951930866864703,0.018231546064706658,0.30167530211531457,0.07829056584737167
